id,name,current_category,new_category
16484,"Spot on Skylights & Roof Ventilators","Roofing","Skylight Installers"
16485,"High & Dry Skylights","Roofing","Skylight Installers"
16486,"Super Skylights","Roofing","Skylight Installers"
16488,"Adelaide Attics and Skylights","Roofing","Skylight Installers"
16489,"SA Skylights","Roofing","Skylight Installers"
16490,"Classic Skylights","Roofing","Skylight Installers"
16493,"Up North Roofing","Roofing","Roofing Contractors"
16494,"Sydney whirlybird roof ventilation","Roofing","Roof Ventilation Installers"
16495,"Sydney City Subfloor Ventilation","Roofing","Ventilation Contractors"
16496,"North Shore Ventilation - Sub Floor Ventilation","Roofing","Ventilation Contractors"
16497,"BSF Air Conditioning","Roofing","Air Conditioning Contractors"
16498,"United Roof Restoration - Roof Restoration Services","Roofing","Roof Leak Repair Contractors"
16500,"Alpha Ventilation","Roofing","Ventilation Contractors"
16501,"Sydney Roof Painting","Roofing","Painters"
16504,"Eclipse Roofers","Roofing","Roofing Contractors"
16507,"Skytile Skylights & Roof Ventilation","Roofing","Tile Roofers"
16511,"SolarArk Australia Pty Ltd","Roofing","Solar & Renewables"
16513,"Western Solar","Roofing","Solar & Renewables"
16514,"The Ventilation Co.","Roofing","Ventilation Contractors"
16515,"Joe Cools Air Conditioning","Roofing","Air Conditioning Contractors"
16516,"EAS - Electric - Air - Solar - EV Charging","Roofing","EV Charging Installers"
16517,"Metro Air Conditioning Pty Ltd","Roofing","Air Conditioning Contractors"
16518,"Papworth Heating and Cooling","Roofing","Air Conditioning Contractors"
16520,"J & J Plumbing & Gasfitting","Roofing","Commercial Plumbers"
16523,"Universal Tile Ventilators","Roofing","Ventilation Contractors"
16525,"Proactive Air Conditioning Canberra","Roofing","Air Conditioning Contractors"
16529,"SolarArk","Roofing","Solar & Renewables"
16530,"National Cladding and Roofing Canberra","Roofing","Roofing Contractors"
16533,"BIBS Airconditioning & Mechanical Services Pty Ltd","Roofing","Air Conditioning Contractors"
16537,"NT HVAC Cleaning","Roofing","Air Conditioning Contractors"
16545,"Air Conditioning Center","Roofing","Air Conditioning Contractors"
16547,"SAFE ROOF RESTORATION","Roofing","Roof Leak Repair Contractors"
16548,"Unique Roofing & Home Improvements","Roofing","Roofing Contractors"
16549,"Toowong Roofing","Roofing","Roofing Contractors"
16550,"Precise Roof Restoration","Roofing","Roof Leak Repair Contractors"
16551,"NP Roof Repairs","Roofing","Roof Leak Repair Contractors"
16552,"Working Class Hands - Handyman & Roof Repair Perth, Northern Suburbs","Roofing","Roof Leak Repair Contractors"
16554,"Victory Plumbing Hobart","Roofing","Commercial Plumbers"
16555,"M & B Roofing Service","Roofing","Roofing Contractors"
16556,"Pro Plumber Darwin","Roofing","Commercial Plumbers"
16558,"Cladding Compliance Australia","Facade & External Envelope","Cladding Contractors"
16559,"Metalclad - Roofing Installation","Facade & External Envelope","Metal Roofing Contractors"
16560,"Cladding Creations","Facade & External Envelope","Cladding Contractors"
16561,"Prestige Roofing & Cladding Supplies Pty Ltd","Facade & External Envelope","Roofing Contractors"
16563,"T&P Cladding","Facade & External Envelope","Cladding Contractors"
16564,"Pegasustek Cladding Master","Facade & External Envelope","Cladding Contractors"
16566,"Advanced Metal Cladding","Facade & External Envelope","Cladding Contractors"
16567,"Cladding Systems Pty Ltd","Facade & External Envelope","Cladding Contractors"
16568,"Compliant Cladding Victoria","Facade & External Envelope","Cladding Contractors"
16569,"All Cladding Services","Facade & External Envelope","Cladding Contractors"
16570,"ACA Cladding","Facade & External Envelope","Cladding Contractors"
16572,"Spot On Cladding","Facade & External Envelope","Cladding Contractors"
16575,"SPECTRUM CLADDING PTY LTD","Facade & External Envelope","Cladding Contractors"
16576,"COMPOSITE WOOD - Decking & Cladding Melbourne","Facade & External Envelope","Cladding Contractors"
16578,"SS Cladding","Facade & External Envelope","Cladding Contractors"
16579,"Trueclad - Aluminium Cladding Systems","Facade & External Envelope","Cladding Contractors"
16580,"Australian Stonemasonry and Tiling Specialists Pty Ltd","Facade & External Envelope","Stonemasons"
16583,"Heazlewood Tiling and Cladding Service","Facade & External Envelope","Cladding Contractors"
16584,"Ideal Cladding","Facade & External Envelope","Cladding Contractors"
16590,"Westcoast Windows & Cladding","Facade & External Envelope","Cladding Contractors"
16596,"The Carpenter Perth","Facade & External Envelope","Carpenters"
16598,"Rhema Group - Building and Carpentry","Facade & External Envelope","Carpenters"
16600,"Premier Cladding","Facade & External Envelope","Cladding Contractors"
16602,"Viking Roofing & Cladding","Facade & External Envelope","Roofing Contractors"
16604,"Maximum cladding","Facade & External Envelope","Cladding Contractors"
16606,"Adelaide Roofing and Cladding","Facade & External Envelope","Roofing Contractors"
16607,"Klek Roofing & Cladding Pty Ltd","Facade & External Envelope","Roofing Contractors"
16609,"Platinum Roofing & Cladding","Facade & External Envelope","Roofing Contractors"
16613,"A.M. & D.M. Roofing Contractors","Facade & External Envelope","Roofing Contractors"
16616,"STONEMAD STONEMASONS","Facade & External Envelope","Stonemasons"
16632,"AC Plumbing Qld","Facade & External Envelope","Commercial Plumbers"
16633,"KCs Roofing & Patios","Facade & External Envelope","Roofing Contractors"
16637,"Aluminium Cladding Solutions Pty Ltd","Facade & External Envelope","Cladding Contractors"
16640,"The Master Plasterers Adelaide","Facade & External Envelope","Plasterers"
16642,"APS - Adelaide Painting Services","Facade & External Envelope","Painters"
16645,"PCE Joinery","Facade & External Envelope","Joiners"
16649,"ACG Air Conditioning Canberra - Split & Ducted","Facade & External Envelope","Air Conditioning Contractors"
16653,"Hi Cement Rendering Sydney","Facade & External Envelope","Renderers"
16654,"Sydney Rendering Pros","Facade & External Envelope","Renderers"
16656,"Jays Rendering – Cement, Acrylic Renderer Company in Sydney, NSW","Facade & External Envelope","Renderers"
16657,"Basho The Renderer | Cement, House & Acrylic Rendering Services","Facade & External Envelope","Renderers"
16658,"Sydney Renderers","Facade & External Envelope","Renderers"
16659,"Pro Rendering Sydney","Facade & External Envelope","Renderers"
16660,"SMS RENDERING AUS PTY LTD","Facade & External Envelope","Renderers"
16661,"A New Image Rendering","Facade & External Envelope","Renderers"
16663,"Derwin Rendering Pty Ltd.","Facade & External Envelope","Renderers"
16664,"Hani's Cement Rendering - Acrylic Rendering, Blue Board Rendering, Home Renovations","Facade & External Envelope","Renderers"
16665,"Zaks Cement Rendering","Facade & External Envelope","Renderers"
16666,"Capital Rendering (Aust.) Pty Ltd","Facade & External Envelope","Renderers"
16670,"Jay's Quality Rendering","Facade & External Envelope","Renderers"
16671,"Melbourne Rendering Pros","Facade & External Envelope","Renderers"
16673,"Tuscan Rendering","Facade & External Envelope","Renderers"
16675,"Roger Rendering Group","Facade & External Envelope","Renderers"
16677,"Final Finish Rendering","Facade & External Envelope","Renderers"
16680,"Melbourne Rendering and Cladding Pty Ltd","Facade & External Envelope","Renderers"
16681,"Precision Rendering & Patching","Facade & External Envelope","Renderers"
16682,"Royal rendering pyt ltd","Facade & External Envelope","Renderers"
16683,"Oranex | Rendering Supplies Melbourne, Fiberglass Mesh Tape, Rendering Products","Facade & External Envelope","Renderers"
16686,"Melbourne quality Rendering service","Facade & External Envelope","Renderers"
16687,"Forsythe Rendering Solid Plasterer","Facade & External Envelope","Plasterers"
16688,"Refine Rendering Services Pty Ltd","Facade & External Envelope","Renderers"
16691,"Eddie Rendering Group","Facade & External Envelope","Renderers"
16697,"Exclusive Rendering and Painting PTY LTD","Facade & External Envelope","Painters"
16699,"MA Rendering Services","Facade & External Envelope","Renderers"
16700,"Top Line Rendering","Facade & External Envelope","Renderers"
16702,"Ray's rendering work","Facade & External Envelope","Renderers"
16704,"Wilson Rendering","Facade & External Envelope","Renderers"
16705,"Jordon’s rendering services","Facade & External Envelope","Renderers"
16707,"Viking Painting & Rendering","Facade & External Envelope","Painters"
16709,"Queensland Home Rendering Pty Ltd","Facade & External Envelope","Renderers"
16712,"Max Rendering Pty Ltd","Facade & External Envelope","Renderers"
16718,"Rendering Perth","Facade & External Envelope","Renderers"
16721,"Real Plastering","Facade & External Envelope","Plasterers"
16722,"Cheks Plastering - Plastering, Cement Render, Texturing","Facade & External Envelope","Plasterers"
16724,"Express Plastering WA","Facade & External Envelope","Plasterers"
16726,"The Master Plasterers Perth","Facade & External Envelope","Plasterers"
16727,"The 3D Architect - 3D Rendering Studio","Facade & External Envelope","Renderers"
16728,"PJS Plastering and Rendering Services","Facade & External Envelope","Plasterers"
16729,"Adam's Rendering","Facade & External Envelope","Renderers"
16730,"The Master Plasterers Perth CBD - Ceiling and Wall Repairs","Facade & External Envelope","Plasterers"
16732,"Perth Plastering","Facade & External Envelope","Plasterers"
16733,"Frank Papa Plastering","Facade & External Envelope","Plasterers"
16736,"C.A.J. Plastering","Facade & External Envelope","Plasterers"
16738,"JPC Plastering Contractors","Facade & External Envelope","Plasterers"
16740,"Lowes Rendering","Facade & External Envelope","Renderers"
16741,"All Aspects Rendering","Facade & External Envelope","Renderers"
16742,"AA costless rendering and plastering","Facade & External Envelope","Plasterers"
16743,"Port-side Solid Plastering Adelaide - Rendering Texture Coat, Walling System Adelaide","Facade & External Envelope","Plasterers"
16746,"Upgrade Rendering","Facade & External Envelope","Renderers"
16747,"Freshlook Plastering","Facade & External Envelope","Plasterers"
16748,"Greater Southern Rendering","Facade & External Envelope","Renderers"
16749,"Top Rendering SA","Facade & External Envelope","Renderers"
16751,"LSH Hebel & Rendering PTY LTD","Facade & External Envelope","Renderers"
16753,"BPS Plastering","Facade & External Envelope","Plasterers"
16754,"Plastering, Rendering & Texture Coating,Plasterer","Facade & External Envelope","Plasterers"
16755,"United Tiling and Rendering supplies","Facade & External Envelope","Renderers"
16756,"A.H.M Rendering Australia","Facade & External Envelope","Renderers"
16757,"ArtFX | Rendering, Texture Coating, Painting, Repairs","Render Repair Contractors","Painters"
16758,"Tom's Rendering Adelaide","Facade & External Envelope","Renderers"
16759,"Schaedels Plastering","Facade & External Envelope","Plasterers"
16760,"Rod's Plastering","Facade & External Envelope","Plasterers"
16761,"Adelaide Rendering Pro","Facade & External Envelope","Renderers"
16763,"Ultimate Rendering Solutions","Facade & External Envelope","Renderers"
16764,"General Plasterboard Repairs pty ltd","Facade & External Envelope","Plasterboard / Gyprocking Contractors"
16766,"MF Rendering and Restorations","Facade & External Envelope","Renderers"
16767,"Slice Painting and Rendering","Facade & External Envelope","Painters"
16769,"B Group Painting and Rendering","Facade & External Envelope","Painters"
16771,"Capital Cement Rendering Canberra","Facade & External Envelope","Renderers"
16772,"Ecr Rendering","Facade & External Envelope","Renderers"
16773,"Baz's Cement Rendering","Facade & External Envelope","Renderers"
16774,"Sanchez Rendering & Constructions PTY LTD","Facade & External Envelope","Renderers"
16775,"Ultra Render | Rendering in Sunshine Coast","Facade & External Envelope","Renderers"
16776,"V and V Rendering","Facade & External Envelope","Renderers"
16777,"MM Cement Render","Facade & External Envelope","Renderers"
16778,"Celtic Rendering","Facade & External Envelope","Renderers"
16780,"Sanchez Rendering and Painting","Facade & External Envelope","Painters"
16781,"R&B Hassall Plastering","Facade & External Envelope","Plasterers"
16782,"Saunders Rendering","Facade & External Envelope","Renderers"
16784,"Frenchy’s Plastering","Facade & External Envelope","Plasterers"
16785,"L&G Plastering(NT)","Facade & External Envelope","Plasterers"
16786,"L&G Rendering","Facade & External Envelope","Renderers"
16787,"Prestige Cement Rendering","Facade & External Envelope","Renderers"
16789,"Aj Cement Rendering","Facade & External Envelope","Renderers"
16790,"Matar Rendering And Painting Pty Ltd","Facade & External Envelope","Painters"
16791,"Armada Rendering","Facade & External Envelope","Renderers"
16792,"JB Cement Rendering.","Facade & External Envelope","Renderers"
16794,"HB Rendering","Facade & External Envelope","Renderers"
16795,"A1 Costello and sons cement rendering","Facade & External Envelope","Renderers"
16796,"Sydney Rendering","Facade & External Envelope","Renderers"
16797,"J & J Rendering services pty ltd","Facade & External Envelope","Renderers"
16798,"Geo Rendering Services PTY LTD","Facade & External Envelope","Renderers"
16800,"Mir Rendering","Facade & External Envelope","Renderers"
16801,"Master Cement Rendering pty ltd","Facade & External Envelope","Renderers"
16803,"Vista Plastering Melbourne","Facade & External Envelope","Plasterers"
16805,"My Plasterers Melbourne","Facade & External Envelope","Plasterers"
16806,"Toptec Rendering Services","Facade & External Envelope","Renderers"
16807,"Vintage Rendering","Facade & External Envelope","Renderers"
16809,"Windsor Solid Plastering","Facade & External Envelope","Plasterers"
16810,"First Class Rendering PTY LTD","Facade & External Envelope","Renderers"
16811,"RED STAR RENDERING Pty Ltd / Melbourne","Facade & External Envelope","Renderers"
16812,"Rapid Rendering - Venetian Plaster Experts","Facade & External Envelope","Renderers"
16814,"Get Plastered Rendering","Facade & External Envelope","Renderers"
16815,"O.S.A RENDERING","Facade & External Envelope","Renderers"
16816,"WeRender - Photorealistic 3D Rendering and Drafting Services","Facade & External Envelope","Renderers"
16819,"Jrm plastering","Facade & External Envelope","Plasterers"
16821,"Dial a plasterer Brisbane","Facade & External Envelope","Plasterers"
16822,"ROCHELE Painting | Brisbane Painters","Facade & External Envelope","Painters"
16823,"MPS Plastering WA","Facade & External Envelope","Plasterers"
16824,"Shine Painters Adelaide","Facade & External Envelope","Painters"
16825,"Mint Plastering Hobart","Facade & External Envelope","Plasterers"
16826,"DA Plastering","Facade & External Envelope","Plasterers"
16829,"Holmyard & McGuire Plasterers","Facade & External Envelope","Plasterers"
16831,"Plasterer Services Canberra","Facade & External Envelope","Plasterers"
16833,"Kingdom Painting Services - House Painters Canberra ACT","Facade & External Envelope","Painters"
16834,"Legacy Plastering Solutions","Facade & External Envelope","Plasterers"
16836,"Facade Painting & Decorating Services","Facade & External Envelope","Painters"
16839,"Facade Engineering Pty Ltd","Facade & External Envelope","Facade Engineers"
16840,"BYD Cladding and Rendering","Facade & External Envelope","Renderers"
16842,"UNISTAR PAINTING & DECORATION PTY LTD","Facade & External Envelope","Painters"
16850,"Local Home and Office Painters and Decorators Forest Lake","Facade & External Envelope","Painters"
16857,"VAN PAINTING","Facade & External Envelope","Painters"
16858,"Leighton Painting","Facade & External Envelope","Painters"
16859,"Empire Glazing","Facade & External Envelope","Glaziers"
16860,"JHS Plastering","Facade & External Envelope","Plasterers"
16864,"Adelaide Designer Painters","Facade & External Envelope","Painters"
16865,"First choice painting, decorating & home maintenance","Facade & External Envelope","Painters"
16867,"Kincoat Painting","Facade & External Envelope","Painters"
16868,"Painting Services Adelaide","Facade & External Envelope","Painters"
16869,"TW Painting Services","Facade & External Envelope","Painters"
16898,"Commercial Clean Adelaide","Facade & External Envelope","Commercial Cleaners"
16901,"Capital Window Cleaning","Facade & External Envelope","Window Cleaners"
